Sex = Female,Sex = Male,Age_Cat = Less than 25,Age_Cat = 25 - 45,Age_Cat = Greater than 45,Race = African-American,Race = Asian,Race = Caucasian,Race = Hispanic,Race = Native American,Race = Other,C_Charge_Degree = F,C_Charge_Degree = M,Priors_Count,Time_Served,Status
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,13,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,1,1,0,0,0,0,0,1,0,0,1,0,2,31,0
0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,4,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,0,0
0,1,0,0,1,0,0,1,0,0,0,0,1,1,3,1
0,1,0,1,0,1,0,0,0,0,0,0,1,2,2,1
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,21,35,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,1
0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,1,0
1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,9,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,5,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,78,1
0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
1,0,0,1,0,0,0,0,1,0,0,0,1,0,10,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,6,1,0
1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,9,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,8,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,3,0,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,7,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,5,5,1
0,1,0,1,0,1,0,0,0,0,0,0,1,4,75,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,10,70,1
0,1,1,0,0,0,0,0,1,0,0,1,0,0,32,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,12,11,0
0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,2,12,1
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,5,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,36,1
0,1,1,0,0,1,0,0,0,0,0,1,0,3,35,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,36,1
0,1,1,0,0,1,0,0,0,0,0,1,0,6,1,0
0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,3,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,11,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,7,185,0
0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,11,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,2,18,1
0,1,0,1,0,0,0,0,0,0,1,0,1,0,3,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,33,1
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,2,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,15,0
0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0
0,1,1,0,0,0,0,1,0,0,0,1,0,1,40,0
0,1,1,0,0,0,0,1,0,0,0,1,0,5,18,0
0,1,0,1,0,1,0,0,0,0,0,1,0,22,2,0
1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0
0,1,0,0,1,0,0,1,0,0,0,1,0,2,9,0
0,1,0,1,0,1,0,0,0,0,0,0,1,5,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,12,40,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0
0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,3,4,0
0,1,1,0,0,1,0,0,0,0,0,1,0,3,93,1
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,11,6,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,13,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,9,2,1
0,1,1,0,0,0,0,0,1,0,0,1,0,4,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,6,5,1
0,1,0,0,1,1,0,0,0,0,0,1,0,2,33,0
1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,20,26,0
0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0
0,1,1,0,0,0,0,0,1,0,0,1,0,4,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,6,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,7,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,3,2,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,9,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
0,1,1,0,0,1,0,0,0,0,0,0,1,0,53,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,3,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,3,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,3,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,3,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,25,1,1
0,1,0,1,0,0,0,0,0,0,1,0,1,0,10,1
0,1,0,1,0,0,0,1,0,0,0,1,0,4,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,15,90,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,37,0
1,0,0,0,1,0,0,1,0,0,0,1,0,4,257,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,47,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,2,1
0,1,1,0,0,0,0,1,0,0,0,1,0,4,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,72,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0,0,0,1,0,0,0,0,1,4,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,5,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1
0,1,0,0,1,1,0,0,0,0,0,1,0,3,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,8,49,0
0,1,0,1,0,1,0,0,0,0,0,1,0,4,118,1
0,1,0,1,0,1,0,0,0,0,0,1,0,10,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,2,6,1
1,0,0,1,0,1,0,0,0,0,0,1,0,4,0,0
0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1
0,1,0,1,0,0,0,0,1,0,0,0,1,3,0,1
0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,22,71,0
1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0
0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,10,0,0
0,1,0,0,1,1,0,0,0,0,0,0,1,1,62,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,187,0
0,1,1,0,0,0,0,1,0,0,0,0,1,4,2,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0
0,1,0,0,1,0,0,0,1,0,0,1,0,3,33,0
0,1,0,1,0,0,0,1,0,0,0,0,1,3,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,5,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,1,0,0,1,1,0,0,0,0,0,1,0,8,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,8,5,1
0,1,0,0,1,1,0,0,0,0,0,1,0,5,0,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,4,1
0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,4,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,21,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,4,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,36,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,6,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,9,0,0
0,1,0,0,1,1,0,0,0,0,0,0,1,15,1,1
0,1,0,0,1,0,0,0,0,1,0,1,0,22,3,0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,10,9,0
0,1,1,0,0,1,0,0,0,0,0,1,0,2,36,1
1,0,0,1,0,1,0,0,0,0,0,1,0,5,1,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,5,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,1
0,1,0,0,1,0,0,0,0,0,1,1,0,8,6,0
0,1,0,1,0,1,0,0,0,0,0,1,0,4,44,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,2,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,1,25,0
0,1,0,1,0,0,0,1,0,0,0,1,0,4,0,1
0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0
0,1,1,0,0,1,0,0,0,0,0,0,1,3,0,0
0,1,0,1,0,0,0,0,1,0,0,0,1,3,2,0
0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,18,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,21,0
1,0,0,1,0,1,0,0,0,0,0,1,0,7,39,0
0,1,0,1,0,1,0,0,0,0,0,1,0,20,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,16,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,1,2,0
0,1,0,0,1,0,0,1,0,0,0,1,0,7,151,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,2,7,1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,1,0,0,0,0,1,7,0,1
0,1,1,0,0,0,0,0,1,0,0,1,0,2,31,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,3,35,1
0,1,0,1,0,1,0,0,0,0,0,1,0,11,5,0
0,1,1,0,0,0,0,0,1,0,0,1,0,2,22,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,5,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,17,15,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,4,5,0
0,1,0,1,0,1,0,0,0,0,0,0,1,12,1,0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,40,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,1,1,0,0,0,0,0,1,0,2,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0
0,1,0,1,0,1,0,0,0,0,0,1,0,14,56,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,16,2,0
1,0,0,1,0,0,0,1,0,0,0,0,1,1,29,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,0,0,0,0,1,0,0,0,0,1,1,8,1
0,1,0,1,0,1,0,0,0,0,0,0,1,7,197,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,8,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,53,1
0,1,1,0,0,0,0,0,1,0,0,1,0,2,2,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,22,1,0
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,0,1,0,15,0
0,1,0,1,0,1,0,0,0,0,0,1,0,9,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,7,5,1
1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,6,152,0
0,1,0,1,0,1,0,0,0,0,0,1,0,2,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,1,11,1
0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,6,0,0
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1
0,1,0,1,0,0,0,0,1,0,0,1,0,5,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,2,8,0
0,1,0,0,1,1,0,0,0,0,0,1,0,29,0,0
1,0,0,1,0,1,0,0,0,0,0,0,1,23,0,0
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,2,33,0
0,1,0,0,1,1,0,0,0,0,0,1,0,5,300,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,0,6,6,1
0,1,0,0,1,1,0,0,0,0,0,1,0,16,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,1,2,0
0,1,0,0,1,0,0,1,0,0,0,0,1,2,10,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,1
0,1,0,1,0,0,0,0,1,0,0,1,0,1,17,1
1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1
1,0,1,0,0,0,0,1,0,0,0,1,0,4,2,0
0,1,0,1,0,0,0,1,0,0,0,1,0,3,37,0
0,1,1,0,0,0,0,1,0,0,0,1,0,1,11,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,191,1
0,1,0,1,0,1,0,0,0,0,0,1,0,10,22,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,7,0
0,1,0,1,0,1,0,0,0,0,0,1,0,9,0,1
1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
0,1,0,0,1,0,0,0,0,0,1,0,1,3,3,1
0,1,0,1,0,1,0,0,0,0,0,0,1,5,323,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,25,1
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1
0,1,0,0,1,1,0,0,0,0,0,0,1,2,30,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,10,0,0
1,0,0,1,0,0,0,0,1,0,0,1,0,9,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,5,9,0
0,1,1,0,0,1,0,0,0,0,0,1,0,4,23,0
1,0,0,1,0,0,0,1,0,0,0,1,0,3,1,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,11,1
1,0,0,1,0,0,0,0,1,0,0,0,1,8,7,0
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,9,117,0
0,1,0,1,0,1,0,0,0,0,0,1,0,4,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,8,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,11,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,0,0,1,1,0,2,51,0
0,1,0,1,0,1,0,0,0,0,0,1,0,6,0,0
1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0
1,0,1,0,0,1,0,0,0,0,0,1,0,7,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,7,1,1
0,1,1,0,0,0,0,0,1,0,0,1,0,2,9,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,13,2,0
0,1,0,1,0,1,0,0,0,0,0,0,1,27,10,0
0,1,0,0,1,0,0,1,0,0,0,1,0,2,9,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,0,0,0,0,0,0,1,9,12,0
0,1,0,0,1,0,0,1,0,0,0,1,0,3,6,1
0,1,0,1,0,0,0,0,1,0,0,1,0,3,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,3,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,6,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,6,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,3,0,1
1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
1,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,4,0,1
0,1,1,0,0,0,0,1,0,0,0,0,1,4,2,0
0,1,0,1,0,1,0,0,0,0,0,1,0,2,169,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,5,1,0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,2,5,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,1,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,3,0
0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,11,1
1,0,1,0,0,0,0,1,0,0,0,0,1,7,1,1
1,0,0,1,0,0,0,0,0,0,1,1,0,6,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,6,0,0
1,0,1,0,0,1,0,0,0,0,0,1,0,1,4,1
0,1,0,1,0,1,0,0,0,0,0,1,0,8,25,0
0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,6,1
0,1,1,0,0,1,0,0,0,0,0,1,0,8,2,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,3,0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,1,0,0,0,0,0,1,0,0,4,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,57,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,58,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,4,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,206,1
0,1,0,0,1,1,0,0,0,0,0,1,0,12,151,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,1,0,0,1,0,0,0,0,0,0,1,2,3,0
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,4,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,11,2,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0
0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,6,39,0
0,1,0,1,0,1,0,0,0,0,0,0,1,4,34,0
0,1,0,1,0,0,0,1,0,0,0,1,0,6,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,3,16,0
0,1,0,0,1,0,0,1,0,0,0,0,1,0,37,0
